date,open,high,low,close,volume,amount
2020-05-27,4.355826516105018,4.359175166369134,4.355180930191692,4.355690801076538,2199529,9341545.520450328
2020-05-28,4.339131026446542,4.354265615624951,4.339131026446542,4.348665694170051,2790228,12194376.451166872
2020-05-29,4.3536613096727805,4.373945803500127,4.339701046242467,4.366236515167345,3858210,19592662.379900336
2020-06-01,4.462778457196736,4.469920061644255,4.43430049669423,4.448591852729937,3323176,5073026.114832548
2020-06-02,4.448809380946311,4.462536927810355,4.430804203253193,4.456358107088248,2229351,11190173.72568724
2020-06-03,4.458976718988358,4.494968321845791,4.4506728803329505,4.46783547480506,1961858,6506863.245214527
2020-06-04,4.445281693161913,4.482767063053882,4.445281693161913,4.464509353770916,3188440,12637369.48343904
2020-06-05,4.373249803668885,4.381337715457429,4.365611308457705,4.378845633386427,1471678,5370049.318107307
2020-06-08,4.366100491999135,4.386378479327694,4.361203664675987,4.377684631709077,2429740,11103476.470859418
2020-06-09,4.39470642838189,4.39470642838189,4.377894046660984,4.380321320353312,3982885,8310486.121780027
2020-06-10,4.497283800756516,4.497283800756516,4.475590528096199,4.488219239778426,2822700,12999625.436881112
2020-06-11,4.473420401113757,4.488206444619844,4.473420401113757,4.479585657947297,1014390,19939904.736510493
2020-06-12,4.51333453983234,4.51333453983234,4.45442971809757,4.493093729446394,1497619,17008041.576901212
2020-06-15,4.500353363418742,4.515846970272815,4.469050385701454,4.491534097098388,1218547,17684631.37436632
2020-06-16,4.436158643903997,4.441584814702134,4.424943301655069,4.439042524553406,1551595,14528974.810386213
2020-06-17,4.467329387104205,4.499467564412648,4.467329387104205,4.489772915270025,1227436,5623397.724083878
2020-06-18,4.544259309573184,4.544259309573184,4.513057582029145,4.523533000912565,3322273,8101965.140662162
2020-06-19,4.546644593256724,4.572397677941809,4.546644593256724,4.559315592084818,3084820,18875968.346705824
2020-06-22,4.5029864062738945,4.524256535485295,4.5029864062738945,4.517853748065899,3348215,10491696.76893127
2020-06-23,4.5905992039849375,4.601627173788496,4.578082688029971,4.581229943420181,4170230,6554550.8972119335
2020-06-24,4.539048684667447,4.539048684667447,4.4918314560423145,4.517007922769387,2595350,15536080.48799303
2020-06-25,4.556095236432382,4.556095236432382,4.535293709628752,4.543516304191678,2422533,9491865.859013818
2020-06-26,4.648276517902282,4.648276517902282,4.638886927623293,4.643040012686439,4839346,9032853.693562575
2020-06-29,4.602517244491193,4.614293571694947,4.588241158473325,4.597049014770427,4858804,19969661.833373904
2020-06-30,4.578817982970902,4.579305778313544,4.556506003092412,4.571016030571055,3325452,17872083.875399813
2020-07-01,4.582516173904532,4.587682643453165,4.570524898282426,4.575571110443895,3201072,11119067.275517616
2020-07-02,4.555094491028193,4.558708694003541,4.550511677410563,4.552534223866036,2785430,19703918.117247485
2020-07-03,4.48287378660738,4.488259842214991,4.470093054893319,4.481939740469774,2018056,14751698.351288205
2020-07-06,4.48445122973877,4.48859009338815,4.475429734192112,4.485012691684854,2393488,16130336.778196404
2020-07-07,4.430676998265643,4.4431818941533034,4.4215702997780815,4.437368235299998,1928252,5472695.646233174
2020-07-08,4.45588056124475,4.459267809010805,4.439172074129874,4.458383275381789,1587073,6824078.890220856
2020-07-09,4.402434911930693,4.445217700654408,4.402434911930693,4.417391819092902,1600338,14496276.897443576
2020-07-10,4.484976219401008,4.489182861715757,4.484976219401008,4.4858584947014535,1547026,18485359.739742257
2020-07-13,4.441922970271884,4.455507478471308,4.4386442967163955,4.450722860352159,1074231,14356155.891313935
2020-07-14,4.426596892264024,4.4450070364581,4.420780378843796,4.436388794825996,3170758,7010373.414784877
2020-07-15,4.4740887273370955,4.482464731693117,4.463551392029918,4.472479581501364,4632245,6736400.693694869
2020-07-16,4.429727569995145,4.429727569995145,4.391703853192983,4.41742942627287,2352382,17662788.437361225
2020-07-17,4.435608960226979,4.436102561532535,4.4158110418761956,4.427477308357054,4526185,7089535.080618715
2020-07-20,4.471262265047483,4.503130293315648,4.471262265047483,4.4853507571907425,4373097,12803479.407560382
2020-07-21,4.404514544008223,4.432044682489174,4.404514544008223,4.413249495757636,2850131,5556699.799434534
2020-07-22,4.429716896001481,4.429716896001481,4.4128226862346045,4.421397848588311,1493896,6210046.510867661
2020-07-23,4.424177787116942,4.457710790202497,4.424177787116942,4.4328883008620625,3253840,15085224.014642972
2020-07-24,4.4655385177808355,4.48104897564169,4.455845654949745,4.467545635478542,3593050,15337721.15641275
2020-07-27,4.417138270460884,4.42134664227208,4.400617236181711,4.412284297981688,4419054,10122041.099126637
2020-07-28,4.345589612064324,4.364349201934148,4.344602480484341,4.35402199818091,4113534,8234146.478645671
2020-07-29,4.377669852720892,4.40261538933944,4.364716547769483,4.376747448765519,4600957,17205654.06135962
2020-07-30,4.378033652466772,4.401500543905233,4.371895570178547,4.389745717874477,3259555,8256548.442048356
2020-07-31,4.395448789690081,4.41673188155322,4.385292490215732,4.400741717046117,3798610,13130406.044995695
2020-08-03,4.418812314302061,4.425669144688678,4.41420885276535,4.41598800792941,4171856,19523132.612943582
2020-08-04,4.371984589924378,4.386146001010202,4.371984589924378,4.385958197773548,2080132,7217786.567935757
2020-08-05,4.400017529255498,4.408725715148838,4.388837593362333,4.396144747843813,2307046,19113144.012420632
2020-08-06,4.4088554707504,4.414412542267293,4.397630817443508,4.4090286379861094,2725812,7743395.79603003
2020-08-07,4.382369765050457,4.386545823810855,4.3771382880451135,4.377532679389467,4285749,13511648.120348444
2020-08-10,4.461204527541106,4.461204527541106,4.430413793362282,4.459207568338548,1576250,10655115.67938117
2020-08-11,4.49256037884249,4.49256037884249,4.468556312463201,4.480336761809126,2662918,19473929.02252739
2020-08-12,4.4280710815971,4.453211237462669,4.406224338147286,4.426962353279238,1517200,9103130.435029054
2020-08-13,4.452200848361469,4.47693864637764,4.435929893006944,4.4560277343625545,4348006,10994870.031286305
2020-08-14,4.41367494767496,4.434003964330026,4.408225589344808,4.412595648815477,2596963,19742901.767831307
2020-08-17,4.452158957247217,4.452158957247217,4.444502453252744,4.447326509792714,2284519,13047055.867827099
2020-08-18,4.499292666670851,4.510983530158431,4.49038079034764,4.498853038119196,1930220,12539451.734318802
2020-08-19,4.462293981417994,4.479739052506008,4.458076117319208,4.461931746706724,1183683,8866677.32305987
2020-08-20,4.4985921035765415,4.507472847009497,4.485745834431435,4.504916932057671,4839973,15520453.404656623
2020-08-21,4.517515088926381,4.536019656973644,4.48975147023199,4.523512369927538,2363864,5215594.2766666645
2020-08-24,4.547904643819202,4.56244350214664,4.543226801115494,4.560698362953135,4342020,5742689.4455344025
2020-08-25,4.66346665433209,4.668273311379445,4.642492775852503,4.647205369461643,1532125,13990378.80703704
2020-08-26,4.624269073206702,4.655983767863434,4.619015140810811,4.635801679758736,2229003,10125118.607276812
2020-08-27,4.594484046420971,4.60102682465903,4.586017880770161,4.6008599659905025,2226947,19299745.583014406
2020-08-28,4.553382872336104,4.577067149504158,4.537001924737188,4.559934652706153,4033815,18547860.360841785
2020-08-31,4.53082924705962,4.53082924705962,4.509905407810471,4.522734236821673,2960220,15705593.880150609
2020-09-01,4.516581230437762,4.531271321293576,4.503610303453254,4.519247131412826,4000264,17272183.71691702
2020-09-02,4.5459808159427295,4.5459808159427295,4.519192612155475,4.534664632248485,1772291,15009977.7450154
2020-09-03,4.541086623265089,4.582737366690118,4.541086623265089,4.5472116320663885,4514674,6883731.54065241
2020-09-04,4.587383684030672,4.5875618325381815,4.571924729951192,4.58482540498506,2033879,16483150.54533804
2020-09-07,4.577760682319261,4.5914294100869295,4.577760682319261,4.585421519027007,3723853,8152879.530782696
2020-09-08,4.672030960560434,4.672030960560434,4.637756556807576,4.65207218338737,3148164,9851642.826502953
2020-09-09,4.628739812813881,4.656961355393936,4.6244375146755115,4.639760156466873,3227345,17288513.181536302
2020-09-10,4.768922673746244,4.7812833090980345,4.750794096764921,4.7659694816467955,4073961,13047884.125901723
2020-09-11,4.801867516374502,4.8055751144229255,4.7881344287131755,4.795788596497905,1218168,17899110.71275114
2020-09-14,4.758616097675583,4.771691111061863,4.749522383080835,4.754681132153273,1148178,8195529.797648963
2020-09-15,4.7020205099084125,4.728861775259402,4.678910970773355,4.7037636086023165,1058123,14116676.579103308
2020-09-16,4.725230786330091,4.730990433253262,4.725230786330091,4.726457970492071,3208977,6256864.588223925
2020-09-17,4.716309316563273,4.723029074953941,4.699175309142329,4.715896095863953,4678736,14645914.903100444
2020-09-18,4.748171225396069,4.750729209634007,4.743163197065678,4.7495676172892916,2217309,16438010.566633021
2020-09-21,4.781243706061555,4.781243706061555,4.742180231097447,4.772044358258865,3867543,13773963.409680825
2020-09-22,4.789650992851185,4.789650992851185,4.7540520784686215,4.7685689302412415,4370698,8993472.522482153
2020-09-23,4.722917135060539,4.73777361459538,4.722917135060539,4.728188988098197,3322018,5470140.032883001
2020-09-24,4.643806997543837,4.657041247202661,4.643806997543837,4.656564148434089,4121360,6791733.259464286
2020-09-25,4.6349533823818865,4.650892565752059,4.6349533823818865,4.635771893258739,1938624,14334544.686110392
2020-09-28,4.6995953084458915,4.6995953084458915,4.661694387471159,4.675472587860193,2199438,19016303.252637707
2020-09-29,4.677951275960133,4.695032057027784,4.669713146180734,4.6854824821793235,3680095,8098016.059580096
2020-09-30,4.642282369286526,4.643060411474322,4.594908333927751,4.627113609929059,1715003,16025392.23657648
2020-10-01,4.65067960042601,4.65067960042601,4.632399605520937,4.63512688811892,2666312,17996765.948735625
2020-10-02,4.647835159987102,4.659444131181829,4.640366984034052,4.652986837591327,3275598,12813232.676712666
2020-10-05,4.61710920924365,4.635738610009028,4.590430295200415,4.611861067421817,1698267,15038986.937654866
2020-10-06,4.6339936230341605,4.6339936230341605,4.615375920750897,4.618950655733772,4326871,17225229.750142224
2020-10-07,4.618134904390506,4.6381955165089925,4.606334119020057,4.621639287716127,4790523,8910127.366108904
2020-10-08,4.56695508124711,4.5822636157250045,4.562302462340563,4.568815323384661,1296956,9453435.114020646
2020-10-09,4.5798277647221015,4.591550073412128,4.5798277647221015,4.585161967129387,1836002,5009412.749426843
2020-10-12,4.60151701338135,4.617266360799946,4.60151701338135,4.6108748459499695,2361621,19446411.96346704
2020-10-13,4.654760660866682,4.671766693260238,4.6455418719725365,4.6608129832902865,4205914,18763173.41894517
2020-10-14,4.698399383306679,4.713482916825083,4.698133868396561,4.709928726149709,2170642,16468523.956391456
2020-10-15,4.645358119084682,4.65336785975563,4.63230795958089,4.645041480836933,1390508,6186140.314649722
2020-10-16,4.594393087225828,4.621114134368286,4.5801411887053,4.6014791187152,2754187,11712543.345492622
2020-10-19,4.627340962069528,4.649306522270178,4.603118492481346,4.625178358989825,2769107,6528376.309573293
2020-10-20,4.6344753387555375,4.662593838150599,4.6344753387555375,4.648941875602946,1036160,5238804.008941979
2020-10-21,4.675978474475281,4.675978474475281,4.653265703900878,4.6728861431709525,1019156,14242744.47818896
2020-10-22,4.861009997699929,4.864687245544352,4.833380183757941,4.852919899131341,4221936,19412441.256202824
2020-10-23,4.861163407249636,4.8927840209201845,4.860626532761697,4.880624758327023,3570348,18543020.35148225
2020-10-26,4.9397401780688055,4.943784919368965,4.933841497361186,4.9360474561087315,3562688,15451322.224031065
2020-10-27,4.995372722517413,4.995372722517413,4.9756211041873435,4.983137435886871,3770441,6449608.762473071
2020-10-28,5.003463013075659,5.036686718939672,4.988567690474531,5.015597157184782,1459822,9112460.565084502
2020-10-29,5.016509524976104,5.016509524976104,4.989193794639496,4.9997845219131225,2279802,9800850.903279364
2020-10-30,5.041953157922815,5.060447691787499,5.034063658298469,5.03773134752543,4601503,16447250.866183419
2020-11-02,4.991750065031897,5.014573911918392,4.983406650896453,4.998798489431089,4593149,17033737.688526712
2020-11-03,4.986404168130529,5.001892270983784,4.968558512033709,4.986960404494678,2814630,10776591.844848806
2020-11-04,4.968297196476897,4.968472183190821,4.94839272502613,4.96275551654659,2510267,11268259.949264145
2020-11-05,4.967573739918893,4.970546827127528,4.942553805558845,4.96681872991561,1719701,5667635.58914257
2020-11-06,5.087259307899464,5.112208276251162,5.077448081371911,5.081783625138745,1881809,9337050.776281415
2020-11-09,4.977710646493191,5.033419743893228,4.963097059347079,4.986893248343702,1305007,11769277.657664599
2020-11-10,5.022817072235734,5.030255592589833,5.010889332518961,5.02111631144356,1737197,6754745.6957788635
2020-11-11,4.926172076788333,4.942855022594523,4.926172076788333,4.9401399717780174,3162591,11799011.91132532
2020-11-12,4.915732118683315,4.924710090648209,4.909164532472295,4.916825877036596,4808282,17797637.183867007
2020-11-13,4.961382175119536,4.983603603300382,4.961382175119536,4.970367681776431,4872475,13719815.2958758
2020-11-16,4.966246226592511,4.978347216633637,4.966246226592511,4.973562635071392,1645649,6183947.825576184
2020-11-17,4.932123382251223,4.946457429424995,4.918821502794594,4.919960323494867,1212986,7875069.782454114
2020-11-18,4.8954292575855,4.8954292575855,4.876065772511407,4.884767664806789,4343014,12118165.252378345
2020-11-19,4.923955875127846,4.9253080843286,4.915520727741275,4.917964435897504,2931184,10422307.247327182
2020-11-20,4.871379823977315,4.891798481722163,4.871379823977315,4.882045264697993,4638236,10380905.293191481
2020-11-23,4.8895167429137585,4.898800851252738,4.861367655532767,4.892612871020711,1029777,12939011.722153854
2020-11-24,4.906718369142416,4.907161969637645,4.888114542410182,4.894842524725406,4402155,13765938.82384186
2020-11-25,4.864326037701928,4.871952723736636,4.848654714549787,4.862947713819538,4827271,16952923.554142866
2020-11-26,4.990247771865787,4.990247771865787,4.950020072942477,4.967206593896953,1420661,10114498.45193727
2020-11-27,5.002626812941507,5.015192666646629,4.973391103834097,4.9986946613735,1198110,17081994.2456088
2020-11-30,4.899345074264858,4.903921291330301,4.871107395402058,4.897463967009045,2033981,10079168.436689489
2020-12-01,4.903562080985416,4.918061278918309,4.886643602032488,4.906595499889812,4495073,5831494.834118508
2020-12-02,4.875426104932696,4.880818040563568,4.863756746122332,4.874124314990606,1414627,13312814.765071869
2020-12-03,4.914173991722466,4.940366747037505,4.886868225961935,4.9156729754309945,3803089,13818534.873422218
2020-12-04,4.883621736428397,4.883621736428397,4.869021551365543,4.876715247667172,3375163,19018103.6843279
2020-12-07,4.88044030147711,4.880892440447199,4.868522351903578,4.871119878131525,4732517,15890919.890937116
2020-12-08,4.88802244771016,4.9117523941052035,4.88802244771016,4.895718413859977,4291066,18766589.787416592
2020-12-09,4.924955818503872,4.943837965333003,4.924955818503872,4.9381033503199125,4971582,18625208.153645143
2020-12-10,4.860914400098103,4.889011707736615,4.860914400098103,4.878831473229321,1690568,14068611.653873632
2020-12-11,4.867451949219997,4.874898028555888,4.845075331847799,4.862511721656772,4647482,12916430.980046712
2020-12-14,4.828738147014273,4.843685336559062,4.818352517941625,4.839417450230111,2694408,13361614.507453999
2020-12-15,4.787098786033421,4.808832826016798,4.781734200613774,4.807800121341485,4570157,19674962.115158714
2020-12-16,4.896482013695936,4.914959042342985,4.867981502684661,4.892679632447948,2711303,16597515.376204383
2020-12-17,4.9369877809274705,4.9369877809274705,4.897402486932696,4.912494090135273,4925246,6593988.571885938
2020-12-18,4.850494345835816,4.8635097932121125,4.846481535506362,4.8505532403951,1559650,16676426.101720998
2020-12-21,4.903283572633276,4.903521637242088,4.880910169362499,4.895074622810318,3347601,7558070.7334733885
2020-12-22,4.999773874951912,5.006464169630265,4.99136785402499,4.9989557522666805,3410884,11710258.235084385
2020-12-23,5.04956933591704,5.051322390009223,5.039533668446055,5.050568233799157,2217933,8156895.082648015
2020-12-24,4.982974079916119,4.982974079916119,4.941525545276289,4.973831416944799,2699547,15343745.982998447
2020-12-25,4.946872859719103,4.959551697106297,4.93206768953147,4.949746430497027,3877597,18159646.042895533
2020-12-28,5.01513590393579,5.022963858579046,5.009258766389327,5.01245531988146,1205827,9355428.280500215
2020-12-29,4.980185873583044,4.98326923055716,4.96164982241423,4.9769837041048755,3300070,6230161.118122814
2020-12-30,4.992392859457696,5.006451438433299,4.982487095439923,4.999072524719364,4444179,9477396.471124448
2020-12-31,5.0477924588812275,5.0477924588812275,5.0292738838884805,5.03779704285147,4109823,15085427.868982917
2021-01-01,4.989353683623311,5.0233428175857275,4.978878700888481,4.991100166965021,1342424,9931401.913316749
2021-01-04,4.980589687828392,5.004547415243837,4.980589687828392,4.988129196819234,2461659,9171682.513307052
2021-01-05,4.831629470788959,4.83338385025463,4.813974661726867,4.8264505942822815,3940107,7766527.858763974
2021-01-06,4.768425051553405,4.789373493728722,4.768425051553405,4.7770090308793485,3050241,12462746.403116502
2021-01-07,4.765212390741886,4.774856991660604,4.74240092851686,4.764943827478172,4021034,9139232.422357813
2021-01-08,4.705401841116469,4.711021491687665,4.6941546182269125,4.705487659768827,1740045,15965155.237092247
2021-01-11,4.792686730203723,4.797507375359868,4.78123929082831,4.782300572232002,2156245,6149336.029883041
2021-01-12,4.71838227949312,4.722632438763149,4.712836871084156,4.713906912930064,1732318,14960495.496669764
2021-01-13,4.69292871422681,4.702787933501044,4.6653912358703495,4.693163625451687,1158998,8563400.218516547
2021-01-14,4.706985352181761,4.718556599618736,4.6797599773565866,4.699299494668583,2676079,12339188.915774047
